condition,jd_tdb,date_tdb,astronomical_year,era,display_year,month,day,time_tdb,calendar,outer_body,outer_orbit_index,outer_phase,perihelion_jd_tdb,perihelion_date_tdb,perihelion_q_km,outer_distance_km,delta_outer_km,inner_distance_km,residual_km,roots_in_orbit
3_6,2241615.957032580860,1425 CE-03-18 10:58:08,1425,CE,1425,3,18,10:58:08,Julian,saturn,184,Receding from perihelion,2237525.589907115791,1414 CE-01-05 02:09:28,1343038138.948917865753,1492740862.407395124435,149702723.458477258682,149702723.458476513624,-0.000010281801,4
3_6,2241696.569002584554,1425 CE-06-07 01:39:22,1425,CE,1425,6,7,01:39:22,Julian,saturn,184,Receding from perihelion,2237525.589907115791,1414 CE-01-05 02:09:28,1343038138.948917865753,1495138963.635268926620,152100824.686351060867,152100824.686347544193,-0.000010281801,4
3_6,2244141.587390855420,1432 CE-02-16 02:05:51,1432,CE,1432,2,16,02:05:51,Julian,saturn,184,Approaching perihelion,2237525.589907115791,1414 CE-01-05 02:09:28,1343038138.948917865753,1491430060.318731307983,148391921.369813442230,148391921.369821369648,-0.000010281801,4
3_6,2252430.205745940097,1454 CE-10-26 16:56:16,1454,CE,1454,10,26,16:56:16,Julian,saturn,185,Receding from perihelion,2248237.241270166822,1443 CE-05-04 17:47:26,1344581153.331176757812,1492577565.312644481659,147996411.981467723846,147996411.981455981731,-0.000010281801,2
3_6,2254841.913108258974,1461 CE-06-03 09:54:53,1461,CE,1461,6,3,09:54:53,Julian,saturn,185,Approaching perihelion,2248237.241270166822,1443 CE-05-04 17:47:26,1344581153.331176757812,1496651116.154865264893,152069962.823688507080,152069962.823693811893,-0.000010281801,2
3_6,2263264.986194251105,1484 CE-06-25 11:40:07,1484,CE,1484,6,25,11:40:07,Julian,saturn,186,Receding from perihelion,2259076.659584485460,1473 CE-01-06 03:49:48,1343448233.929328441620,1495548380.707216501236,152100146.777888059616,152100146.777894884348,-0.000010281801,2
3_6,2265688.885508370120,1491 CE-02-13 09:15:08,1491,CE,1491,2,13,09:15:08,Julian,saturn,186,Approaching perihelion,2259076.659584485460,1473 CE-01-06 03:49:48,1343448233.929328441620,1491727642.105899572372,148279408.176571130753,148279408.176524281502,-0.000010281801,2
3_6,2273993.229361327365,1513 CE-11-08 17:30:17,1513,CE,1513,11,8,17:30:17,Julian,saturn,187,Receding from perihelion,2269787.408683389891,1502 CE-05-04 21:48:30,1344698381.403357028961,1492306034.516547203064,147607653.113190174103,147607653.113188892603,-0.000010281801,2
3_6,2276380.072379481047,1520 CE-05-22 13:44:14,1520,CE,1520,5,22,13:44:14,Julian,saturn,187,Approaching perihelion,2269787.408683389891,1502 CE-05-04 21:48:30,1344698381.403357028961,1496593194.861136436462,151894813.457779407501,151894813.457786738873,-0.000010281801,2
3_6,2284842.328566578217,1543 CE-07-23 19:53:08,1543,CE,1543,7,23,19:53:08,Julian,saturn,188,Receding from perihelion,2280634.761979813688,1532 CE-01-15 06:17:15,1344119896.725488424301,1495793510.281875848770,151673613.556387424469,151673613.556392252445,-0.000010281801,2
3_6,2287228.688753711525,1550 CE-02-03 04:31:48,1550,CE,1550,2,3,04:31:48,Julian,saturn,188,Approaching perihelion,2280634.761979813688,1532 CE-01-15 06:17:15,1344119896.725488424301,1492028443.472122192383,147908546.746633768082,147908546.746635496616,-0.000010281801,2
3_6,2295562.857236921787,1572 CE-11-28 08:34:25,1572,CE,1572,11,28,08:34:25,Julian,saturn,189,Receding from perihelion,2291337.537801325787,1561 CE-05-05 00:54:26,1344914012.732245445251,1492122443.543371200562,147208430.811125755310,147208430.811135351658,-0.000010281801,2
3_6,2297908.235533337109,1579 CE-05-01 17:39:10,1579,CE,1579,5,1,17:39:10,Julian,saturn,189,Approaching perihelion,2291337.537801325787,1561 CE-05-05 00:54:26,1344914012.732245445251,1496258854.639044284821,151344841.906798839569,151344841.906800985336,-0.000010281801,2
3_6,2306423.567547831219,1602 CE-09-03 01:37:16,1602,CE,1602,9,3,01:37:16,Gregorian,saturn,190,Receding from perihelion,2302187.678863267414,1591 CE-01-28 04:17:34,1345129146.719933271408,1495793629.203848838806,150664482.483915567398,150664482.483912229538,-0.000010281801,2
3_6,2308753.506979183760,1609 CE-01-19 00:10:03,1609,CE,1609,1,19,00:10:03,Gregorian,saturn,190,Approaching perihelion,2302187.678863267414,1591 CE-01-28 04:17:34,1345129146.719933271408,1492396179.835616588593,147267033.115683317184,147267033.115681976080,-0.000010281801,2
3_6,2317344.308025749400,1632 CE-07-27 19:23:33,1632,CE,1632,7,27,19:23:33,Gregorian,saturn,191,Receding from perihelion,2312892.252818033565,1620 CE-05-19 18:04:03,1345439700.838425397873,1497249938.803869485855,151810237.965444087982,151810237.965434700251,-0.000010281801,2
3_6,2319430.626110639423,1638 CE-04-14 03:01:36,1638,CE,1638,4,14,03:01:36,Gregorian,saturn,191,Approaching perihelion,2312892.252818033565,1620 CE-05-19 18:04:03,1345439700.838425397873,1495757568.848903179169,150317868.010477781296,150317868.010480165482,-0.000010281801,2
3_6,2327998.531987732276,1661 CE-09-28 00:46:04,1661,CE,1661,9,28,00:46:04,Gregorian,saturn,192,Receding from perihelion,2323733.930438521318,1650 CE-01-24 10:19:50,1346068102.114937305450,1495701020.932833671570,149632918.817896366119,149632918.817900270224,-0.000010281801,2
3_6,2330069.961826677900,1667 CE-05-31 11:05:02,1667,CE,1667,5,31,11:05:02,Gregorian,saturn,192,Approaching perihelion,2323733.930438521318,1650 CE-01-24 10:19:50,1346068102.114937305450,1497890335.726007938385,151822233.611070632935,151822233.611079216003,-0.000010281801,2
3_6,2338928.119293284602,1691 CE-08-31 14:51:47,1691,CE,1691,8,31,14:51:47,Gregorian,saturn,193,Receding from perihelion,2334438.417268156074,1679 CE-05-16 22:00:52,1346114263.738978624344,1496918218.772810935974,150803955.033832311630,150803955.033818930387,-0.000010281801,2
3_6,2340945.214657124598,1697 CE-03-09 17:09:06,1697,CE,1697,3,9,17:09:06,Gregorian,saturn,193,Approaching perihelion,2334438.417268156074,1679 CE-05-16 22:00:52,1346114263.738978624344,1494903210.654749155045,148788946.915770530701,148788946.915762454271,-0.000010281801,2
3_6,2349579.623963111080,1720 CE-10-30 02:58:30,1720,CE,1720,10,30,02:58:30,Gregorian,saturn,194,Receding from perihelion,2345275.941919741686,1709 CE-01-17 10:36:22,1347318402.353641033173,1495672158.528569698334,148353756.174928665161,148353756.174926012754,-0.000010281801,2
3_6,2351578.455110291950,1726 CE-04-20 22:55:22,1726,CE,1726,4,20,22:55:22,Gregorian,saturn,194,Approaching perihelion,2345275.941919741686,1709 CE-01-17 10:36:22,1347318402.353641033173,1497831772.469394445419,150513370.115753412247,150513370.115745991468,-0.000010281801,2
3_6,2360499.671833831351,1750 CE-09-23 04:07:26,1750,CE,1750,9,23,04:07:26,Gregorian,saturn,195,Receding from perihelion,2355978.924649598077,1738 CE-05-08 10:11:30,1346673155.413300752640,1496609043.649553298950,149935888.236252546310,149935888.236253857613,-0.000010281801,4
3_6,2362228.091317011043,1755 CE-06-17 14:11:30,1755,CE,1755,6,17,14:11:30,Gregorian,saturn,195,Approaching perihelion,2355978.924649598077,1738 CE-05-08 10:11:30,1346673155.413300752640,1498718843.203709602356,152045687.790408849716,152045687.790407598019,-0.000010281801,4
3_6,2362318.181637864094,1755 CE-09-15 16:21:34,1755,CE,1755,9,15,16:21:34,Gregorian,saturn,195,Approaching perihelion,2355978.924649598077,1738 CE-05-08 10:11:30,1346673155.413300752640,1496936981.960472822189,150263826.547172069550,150263826.547173976898,-0.000010281801,4
3_6,2362450.163217667956,1756 CE-01-25 15:55:02,1756,CE,1756,1,25,15:55:02,Gregorian,saturn,195,Approaching perihelion,2355978.924649598077,1738 CE-05-08 10:11:30,1346673155.413300752640,1494013908.472944736481,147340753.059643983841,147340753.059641689062,-0.000010281801,4
3_6,2371161.350395265967,1779 CE-12-01 20:24:34,1779,CE,1779,12,1,20:24:34,Gregorian,saturn,196,Receding from perihelion,2366803.851209984627,1767 CE-12-27 08:25:45,1348418603.312770605087,1495820870.521979808807,147402267.209209203720,147402267.209218740463,-0.000010281801,4
3_6,2371307.219976891764,1780 CE-04-25 17:16:46,1780,CE,1780,4,25,17:16:46,Gregorian,saturn,196,Receding from perihelion,2366803.851209984627,1767 CE-12-27 08:25:45,1348418603.312770605087,1499117790.712119340897,150699187.399348735809,150699187.399348378181,-0.000010281801,4
3_6,2371376.988549844362,1780 CE-07-04 11:43:31,1780,CE,1780,7,4,11:43:31,Gregorian,saturn,196,Receding from perihelion,2366803.851209984627,1767 CE-12-27 08:25:45,1348418603.312770605087,1500527242.557573556900,152108639.244802951813,152108639.244805514812,-0.000010281801,4
3_6,2373089.832525002304,1785 CE-03-13 07:58:50,1785,CE,1785,3,13,07:58:50,Gregorian,saturn,196,Approaching perihelion,2366803.851209984627,1767 CE-12-27 08:25:45,1348418603.312770605087,1497276800.823987483978,148858197.511216878891,148858197.511227041483,-0.000010281801,4
3_6,2382072.880126362201,1809 CE-10-17 09:07:23,1809,CE,1809,10,17,09:07:23,Gregorian,saturn,197,Receding from perihelion,2377510.485219713766,1797 CE-04-19 23:38:43,1347490661.209900617599,1496442189.574012994766,148951528.364112377167,148951528.364136874676,-0.000010281801,2
3_6,2383717.241830658633,1814 CE-04-18 17:48:14,1814,CE,1814,4,18,17:48:14,Gregorian,saturn,197,Approaching perihelion,2377510.485219713766,1797 CE-04-19 23:38:43,1347490661.209900617599,1497839597.039504289627,150348935.829603672028,150348935.829597145319,-0.000010281801,2
3_6,2392746.214244463947,1839 CE-01-06 17:08:31,1839,CE,1839,1,6,17:08:31,Gregorian,saturn,198,Receding from perihelion,2388325.848302450031,1826 CE-11-30 08:21:33,1349294811.001446723938,1496399662.477640867233,147104851.476194143295,147104851.476194620132,-0.000010281801,6
3_6,2392797.846404272597,1839 CE-02-27 08:18:49,1839,CE,1839,2,27,08:18:49,Gregorian,saturn,198,Receding from perihelion,2388325.848302450031,1826 CE-11-30 08:21:33,1349294811.001446723938,1497533365.905895471573,148238554.904448747635,148238554.904448688030,-0.000010281801,6
3_6,2392964.990120923612,1839 CE-08-13 11:45:46,1839,CE,1839,8,13,11:45:46,Gregorian,saturn,198,Receding from perihelion,2388325.848302450031,1826 CE-11-30 08:21:33,1349294811.001446723938,1500801143.987177610397,151506332.985730886459,151506332.985736578703,-0.000010281801,6
3_6,2394372.467363303527,1843 CE-06-20 23:13:00,1843,CE,1843,6,20,23:13:00,Gregorian,saturn,198,Approaching perihelion,2388325.848302450031,1826 CE-11-30 08:21:33,1349294811.001446723938,1501353552.550458908081,152058741.549012184143,152058741.549017399549,-0.000010281801,6
3_6,2394452.954616801348,1843 CE-09-09 10:54:39,1843,CE,1843,9,9,10:54:39,Gregorian,saturn,198,Approaching perihelion,2388325.848302450031,1826 CE-11-30 08:21:33,1349294811.001446723938,1499889964.350659132004,150595153.349212408066,150595153.349214226007,-0.000010281801,6
3_6,2394601.027688858099,1844 CE-02-04 12:39:52,1844,CE,1844,2,4,12:39:52,Gregorian,saturn,198,Approaching perihelion,2388325.848302450031,1826 CE-11-30 08:21:33,1349294811.001446723938,1496807501.952537775040,147512690.951091051102,147512690.951096206903,-0.000010281801,6
3_6,2403635.792425384279,1868 CE-10-30 07:01:06,1868,CE,1868,10,30,07:01:06,Gregorian,saturn,199,Receding from perihelion,2399032.153121107724,1856 CE-03-23 15:40:30,1348013328.225924015045,1496459194.810325622559,148445866.584401607513,148445866.584397614002,-0.000010281801,4
3_6,2403853.165957124438,1869 CE-06-04 15:58:59,1869,CE,1869,6,4,15:58:59,Gregorian,saturn,199,Receding from perihelion,2399032.153121107724,1856 CE-03-23 15:40:30,1348013328.225924015045,1499843379.156453847885,151830050.930529832840,151830050.930529445410,-0.000010281801,4
3_6,2403872.335959586781,1869 CE-06-23 20:03:47,1869,CE,1869,6,23,20:03:47,Gregorian,saturn,199,Receding from perihelion,2399032.153121107724,1856 CE-03-23 15:40:30,1348013328.225924015045,1500092152.776339530945,152078824.550415515900,152078824.550415843725,-0.000010281801,4
3_6,2405223.760155544151,1873 CE-03-06 06:14:37,1873,CE,1873,3,6,06:14:37,Gregorian,saturn,199,Approaching perihelion,2399032.153121107724,1856 CE-03-23 15:40:30,1348013328.225924015045,1496519879.434268236160,148506551.208344221115,148506551.208349794149,-0.000010281801,4
3_6,2414538.793874065857,1898 CE-09-06 07:03:11,1898,CE,1898,9,6,07:03:11,Gregorian,saturn,200,Receding from perihelion,2409835.854498076718,1885 CE-10-21 08:30:29,1350232976.040328979492,1500950030.904474735260,150717054.864145755768,150717054.864143818617,-0.000010281801,2
3_6,2415869.896649255883,1902 CE-04-30 09:31:10,1902,CE,1902,4,30,09:31:10,Gregorian,saturn,200,Approaching perihelion,2409835.854498076718,1885 CE-10-21 08:30:29,1350232976.040328979492,1500968257.383961677551,150735281.343632698059,150735281.343643188477,-0.000010281801,2
3_6,2425188.505136233289,1927 CE-11-04 00:07:24,1927,CE,1927,11,4,00:07:24,Gregorian,saturn,201,Receding from perihelion,2420549.901169980876,1915 CE-02-21 09:37:41,1348405602.063611268997,1496765231.850588560104,148359629.786977291107,148359629.786975353956,-0.000010281801,6
3_6,2425376.803971042391,1928 CE-05-10 07:17:43,1928,CE,1928,5,10,07:17:43,Gregorian,saturn,201,Receding from perihelion,2420549.901169980876,1915 CE-02-21 09:37:41,1348405602.063611268997,1499505200.774929285049,151099598.711318016052,151099598.711318731308,-0.000010281801,6
3_6,2425451.200820145663,1928 CE-07-23 16:49:11,1928,CE,1928,7,23,16:49:11,Gregorian,saturn,201,Receding from perihelion,2420549.901169980876,1915 CE-02-21 09:37:41,1348405602.063611268997,1500372263.371794462204,151966661.308183193207,151966661.308183044195,-0.000010281801,6
3_6,2426473.785739152227,1931 CE-05-12 06:51:28,1931,CE,1931,5,12,06:51:28,Gregorian,saturn,201,Approaching perihelion,2420549.901169980876,1915 CE-02-21 09:37:41,1348405602.063611268997,1499546850.448567152023,151141248.384955883026,151141248.384950608015,-0.000010281801,6
3_6,2426638.558180582244,1931 CE-10-24 01:23:47,1931,CE,1931,10,24,01:23:47,Gregorian,saturn,201,Approaching perihelion,2420549.901169980876,1915 CE-02-21 09:37:41,1348405602.063611268997,1497198570.797093391418,148792968.733482122421,148792968.733479678631,-0.000010281801,6
3_6,2426729.619200498797,1932 CE-01-23 02:51:39,1932,CE,1932,1,23,02:51:39,Gregorian,saturn,201,Approaching perihelion,2420549.901169980876,1915 CE-02-21 09:37:41,1348405602.063611268997,1495646791.699076175690,147241189.635464906693,147241189.635464280844,-0.000010281801,6
3_6,2436093.204011383001,1957 CE-09-11 16:53:47,1957,CE,1957,9,11,16:53:47,Gregorian,saturn,202,Receding from perihelion,2431341.598293046467,1944 CE-09-08 02:21:33,1350696768.598202228546,1501253954.609855413437,150557186.011653184891,150557186.011647284031,-0.000010281801,2
3_6,2437393.147436519619,1961 CE-04-03 15:32:19,1961,CE,1961,4,3,15:32:19,Gregorian,saturn,202,Approaching perihelion,2431341.598293046467,1944 CE-09-08 02:21:33,1350696768.598202228546,1500315927.446513414383,149619158.848311185837,149619158.848306477070,-0.000010281801,2
3_6,2446731.767767753918,1986 CE-10-28 06:25:35,1986,CE,1986,10,28,06:25:35,Gregorian,saturn,203,Receding from perihelion,2442055.774919814896,1974 CE-01-08 06:35:53,1348671578.917247056961,1497307689.998939990997,148636111.081692934036,148636111.081687867641,-0.000010281801,4
3_6,2446932.964409271255,1987 CE-05-17 11:08:45,1987,CE,1987,5,17,11:08:45,Gregorian,saturn,203,Receding from perihelion,2442055.774919814896,1974 CE-01-08 06:35:53,1348671578.917247056961,1499959948.367790460587,151288369.450543403625,151288369.450552225113,-0.000010281801,4
3_6,2447000.570557769854,1987 CE-07-24 01:41:36,1987,CE,1987,7,24,01:41:36,Gregorian,saturn,203,Receding from perihelion,2442055.774919814896,1974 CE-01-08 06:35:53,1348671578.917247056961,1500649405.862533092499,151977826.945286035538,151977826.945284634829,-0.000010281801,4
3_6,2447997.426626380533,1990 CE-04-15 22:14:21,1990,CE,1990,4,15,22:14:21,Gregorian,saturn,203,Approaching perihelion,2442055.774919814896,1974 CE-01-08 06:35:53,1348671578.917247056961,1498785902.499437093735,150114323.582190036774,150114323.582218080759,-0.000010281801,4
3_6,2457639.147718484513,2016 CE-09-07 15:32:43,2016,CE,2016,9,7,15:32:43,Gregorian,saturn,204,Receding from perihelion,2452847.184402171988,2003 CE-07-26 16:25:32,1351003748.520987510681,1501730260.381852626801,150726511.860865116119,150726511.860840976238,-0.000010281801,2
3_6,2458926.340408889111,2020 CE-03-17 20:10:11,2020,CE,2020,3,17,20:10:11,Gregorian,saturn,204,Approaching perihelion,2452847.184402171988,2003 CE-07-26 16:25:32,1351003748.520987510681,1499890769.848027467728,148887021.327039957047,148887021.327050238848,-0.000010281801,2
